"dt_venda";"nm_localidade_estado";"tp_produtor_canal_aquisicao";"tp_tamanho_produtor";"nm_evento_classificacao_negocio";"vr_venda";"qt_ingresso";"qt_evento";"qt_produtor";"qt_ingresso_por_evento";"qt_evento_por_produtor";"vr_medio_ingresso"
2033-09-01 00:00:00.000;RONDÔNIA;NAO INFORMADO;PEQUENO;CORPORATIVO;13,74;1;1;1;1;1;94,93
2033-09-01 00:00:00.000;RONDÔNIA;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.249,3;52;16;9;3,25;1,78;28,06
2033-09-01 00:00:00.000;RONDÔNIA;NAO INFORMADO;PEQUENO;ESPORTIVO;1.297,66;24;12;6;2;2;45,7
2033-09-01 00:00:00.000;RONDÔNIA;NAO INFORMADO;PEQUENO;OUTROS;56,41;3;3;3;1;1;18,56
2033-09-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;433,92;9;4;4;2,25;1;40,4
2033-09-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;20.034,43;774;38;12;20,37;3,17;25,79
2033-09-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;24.428,68;495;25;11;19,8;2,27;47,86
2033-09-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;OUTROS;758,27;28;5;5;5,6;1;29,47
2033-09-01 00:00:00.000;RORAIMA;DIRETO;PEQUENO;CORPORATIVO;54,99;2;2;2;1;1;22,52
2033-09-01 00:00:00.000;RORAIMA;DIRETO;PEQUENO;ENTRETENIMENTO;682,75;25;2;2;12,5;1;30,24
2033-09-01 00:00:00.000;RORAIMA;MIDIA PAGA;PEQUENO;CORPORATIVO;110,7;3;2;2;1,5;1;-77
2033-09-01 00:00:00.000;RORAIMA;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;1.233,99;40;1;1;40;1;22,1
2033-09-01 00:00:00.000;RORAIMA;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;388,93;1;1;1;1;1;64,24
2033-09-01 00:00:00.000;RORAIMA;MIDIA SOCIAL;PEQUENO;CORPORATIVO;32,18;2;2;2;1;1;24,1
2033-09-01 00:00:00.000;RORAIMA;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;238,93;12;1;1;12;1;23,76
2033-09-01 00:00:00.000;RORAIMA;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;44,32;3;1;1;3;1;15,37
2033-09-01 00:00:00.000;RORAIMA;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;85,04;2;1;1;2;1;126,55
2033-09-01 00:00:00.000;RORAIMA;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;594,53;28;2;2;14;1;19,56
2033-09-01 00:00:00.000;RORAIMA;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;842,23;2;1;1;2;1;370,9
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;GRANDE;CASAS-FIXAS;139.362,65;1.973;50;5;39,46;10;68,47
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;GRANDE;CORPORATIVO;27.968,94;59;5;5;11,8;1;530,77
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;GRANDE;ENTRETENIMENTO;93.667,28;2.076;123;9;16,88;13,67;44,67
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;GRANDE;OUTROS;6.891,93;181;3;2;60,33;1,5;34,42
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;CASAS-FIXAS;17.635,28;280;7;6;40;1,17;57,99
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;CORPORATIVO;78.888,98;1.181;213;176;5,54;1,21;60,99
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;ENTRETENIMENTO;105.866,04;4.668;441;244;10,59;1,81;22,13
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;ESPORTIVO;10.240,81;318;24;19;13,25;1,26;29,4
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;NÃO CLASSIFICADO;5.845,18;158;8;8;19,75;1;41,24
2033-09-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;OUTROS;13.181,14;319;42;33;7,6;1,27;39,37
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;GRANDE;CASAS-FIXAS;316.977,95;4.395;54;5;81,39;10,8;70,97
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;GRANDE;CORPORATIVO;93.401,93;183;5;5;36,6;1;498,1
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;GRANDE;ENTRETENIMENTO;214.983,95;4.822;136;9;35,46;15,11;44,61
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;GRANDE;OUTROS;16.073,29;362;3;2;120,67;1,5;40,91
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;CASAS-FIXAS;38.417,95;637;7;6;91;1,17;60
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;CORPORATIVO;158.165,45;2.750;256;205;10,74;1,25;58,86
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;239.230,97;10.616;506;277;20,98;1,83;22,61
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;ESPORTIVO;20.976,26;707;29;22;24,38;1,32;30
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;15.029,61;397;11;11;36,09;1;37,38
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;OUTROS;33.022,33;798;47;38;16,98;1,24;40,16
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;121.432,98;1.809;48;5;37,69;9,6;66,19
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;GRANDE;CORPORATIVO;37.418,43;68;5;5;13,6;1;536,58
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;97.444,51;2.047;123;9;16,64;13,67;47,69
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;GRANDE;OUTROS;7.980,71;180;3;2;60;1,5;40,43
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;17.198,79;270;6;5;45;1,2;64,22
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;CORPORATIVO;67.370,32;1.266;211;168;6;1,26;55,16
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;103.830,79;4.608;443;237;10,4;1,87;22,05
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;ESPORTIVO;10.312,91;308;26;19;11,85;1,37;29,98
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;8.466,98;178;11;11;16,18;1;46,55
2033-09-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;OUTROS;11.809,06;306;36;27;8,5;1,33;43,06
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;GRANDE;CASAS-FIXAS;12.849,12;200;37;5;5,41;7,4;64,25
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;GRANDE;CORPORATIVO;2.005,49;7;4;4;1,75;1;544,89
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;GRANDE;ENTRETENIMENTO;8.171,12;215;83;9;2,59;9,22;35,45
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;GRANDE;OUTROS;641,06;17;3;2;5,67;1,5;41,57
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;CASAS-FIXAS;1.070,19;20;4;4;5;1;50,83
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;CORPORATIVO;8.970,77;156;76;68;2,05;1,12;62,46
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;11.316,3;542;222;135;2,44;1,64;20,19
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;ESPORTIVO;972,23;34;13;11;2,62;1,18;28,58
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;27,81;16;4;4;4;1;1,67
2033-09-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;OUTROS;5.396,28;48;21;15;2,29;1,4;95,29
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;206.133,18;3.097;53;5;58,43;10,6;67,95
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;GRANDE;CORPORATIVO;68.240,94;117;5;5;23,4;1;600,58
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;141.791,14;3.215;133;9;24,17;14,78;43,32
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;GRANDE;OUTROS;10.240,04;252;3;2;84;1,5;40,61
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;25.293,3;414;7;6;59,14;1,17;66,03
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;130.389,37;2.045;230;187;8,89;1,23;61,12
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;169.984,54;7.555;477;255;15,84;1,87;22,36
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;17.168,06;506;25;19;20,24;1,32;32,16
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;12.293,53;265;12;11;22,08;1,09;39,93
2033-09-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;OUTROS;26.709,91;552;43;34;12,84;1,26;47,03
2033-09-01 00:00:00.000;SERGIPE;DIRETO;GRANDE;CASAS-FIXAS;236,88;7;1;1;7;1;35,99
2033-09-01 00:00:00.000;SERGIPE;DIRETO;GRANDE;ENTRETENIMENTO;1.544,9;79;4;2;19,75;2;20,64
2033-09-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;CASAS-FIXAS;231,14;17;1;1;17;1;16,07
2033-09-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;CORPORATIVO;15.959,75;278;33;29;8,42;1,14;49,48
2033-09-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;ENTRETENIMENTO;14.320,4;735;83;43;8,86;1,93;18,83
2033-09-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;ESPORTIVO;224,5;26;1;1;26;1;11,49
2033-09-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;NÃO CLASSIFICADO;260,76;7;2;2;3,5;1;48,89
2033-09-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;OUTROS;1.787,72;77;6;6;12,83;1;16,93
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;GRANDE;CASAS-FIXAS;254,58;9;1;1;9;1;35,07
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;GRANDE;ENTRETENIMENTO;3.544,94;171;4;2;42,75;2;21,57
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;CASAS-FIXAS;878,91;62;2;2;31;1;16,19
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;CORPORATIVO;29.327,95;717;40;34;17,92;1,18;39,98
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;34.076,81;1.612;87;46;18,53;1,89;20,14
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;ESPORTIVO;830,1;83;2;2;41,5;1;11,63
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;486,03;14;2;2;7;1;33,66
2033-09-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;OUTROS;2.809,28;154;5;5;30,8;1;19,97
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;95,24;3;1;1;3;1;31,76
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;1.435,58;62;4;2;15,5;2;21,53
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;374,56;23;1;1;23;1;12,82
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;CORPORATIVO;13.093,43;320;32;26;10;1,23;40
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;14.634,89;704;77;41;9,14;1,88;21,6
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;ESPORTIVO;280,26;31;1;1;31;1;11,85
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;495,82;15;2;2;7,5;1;45,66
2033-09-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;OUTROS;1.428,45;73;5;5;14,6;1;20,94
2033-09-01 00:00:00.000;SERGIPE;NAO INFORMADO;GRANDE;ENTRETENIMENTO;144,69;7;3;2;2,33;1,5;28,9
2033-09-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;CASAS-FIXAS;14,24;3;1;1;3;1;10,52
2033-09-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;CORPORATIVO;1.361,88;30;11;9;2,73;1,22;46,46
2033-09-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.102,2;57;30;24;1,9;1,25;18,52
2033-09-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;ESPORTIVO;69,09;5;2;2;2,5;1;15,08
2033-09-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;61,36;1;1;1;1;1;67,22
2033-09-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;OUTROS;216,5;5;4;4;1,25;1;47,57
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;126,22;4;1;1;4;1;8,8
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;2.649,58;120;4;2;30;2;24,56
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;384,86;29;1;1;29;1;18,72
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;21.530,46;501;35;29;14,31;1,21;45,48
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;22.899,44;1.192;90;47;13,24;1,91;19,69
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;690,12;60;3;3;20;1;10,98
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;583,76;15;2;2;7,5;1;45,8
2033-09-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;OUTROS;2.498,55;112;5;5;22,4;1;19,73
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;CASAS-FIXAS;1.397.029,67;37.507;386;45;97,17;8,58;37,33
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;CORPORATIVO;679.899,24;1.163;28;18;41,54;1,56;579,61
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;ENTRETENIMENTO;502.978,71;13.107;719;61;18,23;11,79;37,98
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;ESPORTIVO;6.484,48;130;6;3;21,67;2;52,06
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;NÃO CLASSIFICADO;17.472,73;226;3;3;75,33;1;70,27
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;OUTROS;589,94;4;1;1;4;1;72,81
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;CASAS-FIXAS;49.419,98;2.722;100;35;27,22;2,86;18,68
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;CORPORATIVO;451.472,46;4.526;783;626;5,78;1,25;96,32
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;ENTRETENIMENTO;544.062,17;23.012;2.655;1.286;8,67;2,06;23,24
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;ESPORTIVO;71.344,64;1.703;150;95;11,35;1,58;42,64
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;NÃO CLASSIFICADO;43.536,56;1.330;90;69;14,78;1,3;33,17
2033-09-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;OUTROS;86.664,75;1.554;230;194;6,76;1,19;53,63
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;GRANDE;CASAS-FIXAS;3.211.273,52;85.390;401;45;212,94;8,91;37,55
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;GRANDE;CORPORATIVO;1.359.419,76;2.371;32;22;74,09;1,45;581,13
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;GRANDE;ENTRETENIMENTO;1.108.698,13;29.723;785;64;37,86;12,27;38,05
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;GRANDE;ESPORTIVO;28.510,67;308;7;3;44;2,33;78,89
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;GRANDE;NÃO CLASSIFICADO;36.073,81;476;4;4;119;1;79,96
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;GRANDE;OUTROS;4.974,08;22;4;2;5,5;2;214,24
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;PEQUENO;CASAS-FIXAS;110.393,62;5.925;107;37;55,37;2,89;18,8
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;PEQUENO;CORPORATIVO;1.032.226,43;10.491;1.021;767;10,28;1,33;101,7
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;1.218.548,21;52.506;3.097;1.410;16,95;2,2;23,23
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;PEQUENO;ESPORTIVO;146.399,2;3.809;171;105;22,27;1,63;40,41
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;101.236,23;2.969;99;76;29,99;1,3;34,41
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA PAGA;PEQUENO;OUTROS;181.001,65;3.537;275;224;12,86;1,23;50,41
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;1.361.784,09;36.724;390;45;94,16;8,67;37,4
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;GRANDE;CORPORATIVO;613.459,71;1.054;29;20;36,34;1,45;595,9
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;505.267,36;13.043;723;63;18,04;11,48;37,2
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;GRANDE;ESPORTIVO;14.858,1;162;6;3;27;2;124,43
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;GRANDE;NÃO CLASSIFICADO;13.962,11;204;3;3;68;1;69,15
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;GRANDE;OUTROS;4.247,06;12;1;1;12;1;298,8
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;45.005,19;2.461;101;36;24,37;2,81;18,81
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;PEQUENO;CORPORATIVO;428.206,76;4.417;805;629;5,49;1,28;96,3
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;534.975,21;22.543;2.640;1.263;8,54;2,09;23,94
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;PEQUENO;ESPORTIVO;66.975,85;1.651;146;98;11,31;1,49;48,43
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;41.488,31;1.291;90;67;14,34;1,34;32,25
2033-09-01 00:00:00.000;SÃO PAULO;MIDIA SOCIAL;PEQUENO;OUTROS;83.368,51;1.503;221;185;6,8;1,19;56,31
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;GRANDE;CASAS-FIXAS;148.695,95;4.084;279;45;14,64;6,2;36,83
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;GRANDE;CORPORATIVO;62.207,04;117;19;13;6,16;1,46;483,64
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;GRANDE;ENTRETENIMENTO;52.342,57;1.378;432;60;3,19;7,2;38,58
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;GRANDE;ESPORTIVO;1.021,4;15;4;1;3,75;4;58,3
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;GRANDE;NÃO CLASSIFICADO;1.585,39;28;3;3;9,33;1;78,03
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;GRANDE;OUTROS;189,72;2;2;2;1;1;26,86
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;PEQUENO;CASAS-FIXAS;4.461,64;275;62;32;4,44;1,94;16,26
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;PEQUENO;CORPORATIVO;64.029,47;464;264;239;1,76;1,1;121,22
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;61.082,22;2.570;1.139;680;2,26;1,68;23,44
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;PEQUENO;ESPORTIVO;6.909,03;193;73;51;2,64;1,43;33,17
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;4.810,69;148;43;34;3,44;1,26;28,09
2033-09-01 00:00:00.000;SÃO PAULO;NAO INFORMADO;PEQUENO;OUTROS;6.503,17;142;69;63;2,06;1,1;46,8
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;2.250.827,59;59.866;397;45;150,8;8,82;37,67
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;GRANDE;CORPORATIVO;972.482,7;1.675;28;19;59,82;1,47;592,7
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;781.032,9;20.829;763;63;27,3;12,11;38,31
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;GRANDE;ESPORTIVO;18.076,17;234;6;3;39;2;78,37
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;GRANDE;NÃO CLASSIFICADO;29.386,08;360;3;3;120;1;78,64
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;GRANDE;OUTROS;6.161,08;21;4;3;5,25;1,33;209,75
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;80.058,87;4.211;107;37;39,36;2,89;19,25
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;716.482,24;7.213;896;692;8,05;1,29;100,47
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;864.510,65;36.530;2.884;1.339;12,67;2,15;23,46
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;106.793,28;2.757;163;102;16,91;1,6;37,36
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;72.593,2;2.062;91;68;22,66;1,34;34,05
2033-09-01 00:00:00.000;SÃO PAULO;PESQUISA ORGANICA;PEQUENO;OUTROS;123.959,82;2.507;256;210;9,79;1,22;52,28
2033-09-01 00:00:00.000;TOCANTINS;DIRETO;GRANDE;ENTRETENIMENTO;516,56;18;1;1;18;1;40,7
2033-09-01 00:00:00.000;TOCANTINS;DIRETO;PEQUENO;CASAS-FIXAS;1.615,19;32;1;1;32;1;48,74
2033-09-01 00:00:00.000;TOCANTINS;DIRETO;PEQUENO;CORPORATIVO;3.486,77;157;3;2;52,33;1,5;22,39
2033-09-01 00:00:00.000;TOCANTINS;DIRETO;PEQUENO;ENTRETENIMENTO;4.786,7;175;24;8;7,29;3;27,94
2033-09-01 00:00:00.000;TOCANTINS;DIRETO;PEQUENO;ESPORTIVO;73,17;6;1;1;6;1;27,45
2033-09-01 00:00:00.000;TOCANTINS;MIDIA PAGA;GRANDE;ENTRETENIMENTO;1.616,73;53;1;1;53;1;31,63
2033-09-01 00:00:00.000;TOCANTINS;MIDIA PAGA;PEQUENO;CASAS-FIXAS;4.287,68;85;1;1;85;1;48,35
2033-09-01 00:00:00.000;TOCANTINS;MIDIA PAGA;PEQUENO;CORPORATIVO;8.964,53;369;4;3;92,25;1,33;23,7
2033-09-01 00:00:00.000;TOCANTINS;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;11.499,73;363;26;10;13,96;2,6;30,12
2033-09-01 00:00:00.000;TOCANTINS;MIDIA PAGA;PEQUENO;ESPORTIVO;354,32;13;1;1;13;1;32,78
2033-09-01 00:00:00.000;TOCANTINS;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;767,66;22;1;1;22;1;40,52
2033-09-01 00:00:00.000;TOCANTINS;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;989,15;25;1;1;25;1;41,67
2033-09-01 00:00:00.000;TOCANTINS;MIDIA SOCIAL;PEQUENO;CORPORATIVO;3.104,03;134;3;2;44,67;1,5;21,4
2033-09-01 00:00:00.000;TOCANTINS;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;5.139,57;167;21;8;7,95;2,62;29,91
2033-09-01 00:00:00.000;TOCANTINS;MIDIA SOCIAL;PEQUENO;ESPORTIVO;51,23;2;1;1;2;1;48,8
2033-09-01 00:00:00.000;TOCANTINS;NAO INFORMADO;GRANDE;ENTRETENIMENTO;108,75;3;1;1;3;1;31,34
2033-09-01 00:00:00.000;TOCANTINS;NAO INFORMADO;PEQUENO;CASAS-FIXAS;180,53;3;1;1;3;1;8,87
2033-09-01 00:00:00.000;TOCANTINS;NAO INFORMADO;PEQUENO;CORPORATIVO;480,96;25;3;2;8,33;1,5;19,93
2033-09-01 00:00:00.000;TOCANTINS;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;427,91;14;7;5;2;1,4;39,96
2033-09-01 00:00:00.000;TOCANTINS;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;771,15;26;1;1;26;1;30,94
